department_Corporate Services,department_Facilities,department_Finance,department_IT,department_Operations,department_Procurement,department_Project Management,region_Central,region_East Coast,region_Northern,region_Sabah,region_Sarawak,region_Southern,procurement_method_Direct Award,procurement_method_Emergency Procurement,procurement_method_Open Tender,procurement_method_Panel Vendor,procurement_method_RFQ,contract_amount,invoice_amount,claimed_units,verified_units,number_of_bidders,tender_duration_days,has_checker,has_approver,coi_declared,past_complaints_12m,variation_order_count,variation_order_amount,late_delivery_days,duplicate_invoice_flag,round_amount_flag,split_purchase_flag,invoice_contract_ratio,invoice_contract_variance,claim_variance_units,claim_variance_pct,direct_award_flag,emergency_procurement_flag,single_bidder_flag,short_tender_flag,missing_checker_flag,missing_approver_flag,complaint_flag,vo_amount_ratio,late_delivery_flag
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17690.35,15211.45,439.0,412.0,1.0,48.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.8599,-2478.9,27.0,0.0655,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,26950.21,23431.03,250.0,232.0,1.0,29.0,1.0,1.0,0.0,2.0,0.0,0.0,13.0,1.0,0.0,0.0,0.8694,-3519.18,18.0,0.0776,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19665.96,18911.46,204.0,204.0,3.0,38.0,1.0,1.0,0.0,0.0,1.0,2688.33,12.0,0.0,0.0,0.0,0.9616,-754.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1367,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,76816.41,105000.0,616.0,452.0,1.0,3.0,1.0,1.0,0.0,3.0,4.0,6656.72,2.0,1.0,1.0,0.0,1.3669,28183.59,164.0,0.3628,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0867,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,36300.69,35207.34,255.0,255.0,3.0,51.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.9699,-1093.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42429.35,37292.05,389.0,389.0,4.0,41.0,1.0,1.0,0.0,0.0,1.0,1473.69,13.0,0.0,0.0,0.0,0.8789,-5137.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0347,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15860.29,12170.52,416.0,390.0,3.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.7674,-3689.77,26.0,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58312.21,44585.32,479.0,479.0,1.0,18.0,1.0,1.0,0.0,0.0,3.0,8589.52,6.0,0.0,0.0,0.0,0.7646,-13726.89,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1473,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43874.77,42000.0,99.0,99.0,7.0,54.0,1.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,0.9573,-1874.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35229.07,27891.41,85.0,85.0,8.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.7917,-7337.66,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10944.71,9002.31,230.0,230.0,3.0,46.0,0.0,1.0,0.0,0.0,2.0,357.95,6.0,0.0,0.0,0.0,0.8225,-1942.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0327,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34446.31,33459.15,82.0,82.0,7.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.9713,-987.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10934.3,11170.65,517.0,451.0,3.0,17.0,1.0,1.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0216,236.35,66.0,0.1463,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9781.01,8552.55,370.0,370.0,6.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.8744,-1228.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,127212.0,103965.35,306.0,306.0,4.0,41.0,0.0,1.0,0.0,0.0,5.0,3781.89,11.0,0.0,0.0,0.0,0.8173,-23246.65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0297,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16512.74,23411.92,16.0,9.0,1.0,13.0,1.0,1.0,0.0,3.0,3.0,2029.26,9.0,0.0,0.0,1.0,1.4178,6899.18,7.0,0.7778,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1229,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,127353.3,123735.31,294.0,206.0,1.0,15.0,0.0,1.0,0.0,0.0,1.0,10249.95,81.0,0.0,0.0,0.0,0.9716,-3617.99,88.0,0.4272,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0805,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4737.94,4117.25,462.0,462.0,8.0,60.0,1.0,1.0,0.0,0.0,1.0,705.23,5.0,0.0,0.0,0.0,0.869,-620.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54946.42,75912.88,56.0,56.0,2.0,10.0,1.0,1.0,0.0,2.0,2.0,2030.84,17.0,0.0,0.0,0.0,1.3816,20966.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21526.83,16637.44,225.0,225.0,4.0,6.0,1.0,1.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,1.0,0.7729,-4889.39,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,41185.13,35657.01,117.0,117.0,7.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.8658,-5528.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64534.44,55000.0,289.0,289.0,1.0,14.0,1.0,1.0,0.0,2.0,4.0,18401.52,5.0,0.0,1.0,0.0,0.8523,-9534.44,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2851,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,30482.12,31796.44,336.0,336.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0431,1314.32,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27908.53,31402.93,299.0,276.0,7.0,35.0,1.0,0.0,0.0,0.0,2.0,3539.17,2.0,0.0,0.0,0.0,1.1252,3494.4,23.0,0.0833,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1268,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9882.77,8200.0,330.0,313.0,3.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.8297,-1682.77,17.0,0.0543,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,213846.46,205000.0,162.0,162.0,2.0,52.0,1.0,1.0,0.0,0.0,2.0,21825.59,12.0,0.0,1.0,0.0,0.9586,-8846.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1021,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28152.83,21291.4,541.0,485.0,8.0,18.0,1.0,1.0,0.0,2.0,4.0,1261.92,13.0,0.0,0.0,0.0,0.7563,-6861.43,56.0,0.1155,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0448,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,18258.13,15150.31,177.0,177.0,5.0,43.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.8298,-3107.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74947.29,88070.33,541.0,418.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,35807.06,4.0,0.0,0.0,1.0,1.1751,13123.04,123.0,0.2943,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4778,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12897.78,9900.0,136.0,136.0,1.0,7.0,1.0,1.0,0.0,0.0,1.0,1498.01,14.0,0.0,1.0,0.0,0.7676,-2997.78,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1161,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22592.25,25100.61,347.0,331.0,3.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,36.0,1.0,0.0,0.0,1.111,2508.36,16.0,0.0483,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9630.25,8500.0,270.0,270.0,5.0,6.0,1.0,0.0,0.0,0.0,4.0,1066.76,10.0,0.0,1.0,1.0,0.8826,-1130.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1108,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,21323.57,30214.42,411.0,411.0,4.0,6.0,1.0,0.0,0.0,4.0,3.0,497.95,8.0,0.0,0.0,0.0,1.4169,8890.85,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0234,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,58381.87,47363.34,145.0,145.0,6.0,40.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.8113,-11018.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,71759.3,78776.31,10.0,10.0,6.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0978,7017.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27941.83,26183.32,327.0,327.0,8.0,7.0,1.0,1.0,0.0,5.0,0.0,0.0,23.0,0.0,0.0,0.0,0.9371,-1758.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,27182.51,37368.6,318.0,297.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.3747,10186.09,21.0,0.0707,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,77012.43,98103.0,206.0,206.0,8.0,35.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.2739,21090.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32119.87,29450.93,242.0,242.0,3.0,43.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9169,-2668.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,30194.05,26057.32,301.0,277.0,4.0,37.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.863,-4136.73,24.0,0.0866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11995.81,10612.31,482.0,482.0,5.0,30.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.8847,-1383.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81147.51,103946.28,215.0,202.0,6.0,20.0,0.0,1.0,0.0,0.0,2.0,6296.6,46.0,0.0,0.0,0.0,1.281,22798.77,13.0,0.0644,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0776,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8571.03,9300.0,18.0,16.0,5.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,24.0,0.0,1.0,0.0,1.0851,728.97,2.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45845.59,36391.03,36.0,30.0,7.0,25.0,1.0,1.0,0.0,0.0,1.0,3554.5,2.0,0.0,0.0,0.0,0.7938,-9454.56,6.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0775,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16932.03,15664.16,435.0,435.0,8.0,34.0,1.0,1.0,0.0,0.0,1.0,2824.35,9.0,0.0,0.0,0.0,0.9251,-1267.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1668,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,53950.06,56000.0,583.0,483.0,3.0,41.0,1.0,1.0,0.0,0.0,6.0,3039.14,20.0,0.0,1.0,0.0,1.038,2049.94,100.0,0.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0563,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13265.38,10000.0,239.0,239.0,4.0,18.0,1.0,1.0,0.0,0.0,2.0,1783.8,10.0,0.0,1.0,0.0,0.7538,-3265.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1345,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12098.73,11488.22,422.0,422.0,1.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.9495,-610.51,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2854.79,2631.12,499.0,499.0,5.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.9217,-223.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16789.36,22924.63,94.0,59.0,1.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3654,6135.27,35.0,0.5932,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17670.12,22359.67,404.0,268.0,2.0,14.0,1.0,1.0,0.0,0.0,1.0,7566.99,6.0,0.0,0.0,0.0,1.2654,4689.55,136.0,0.5075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4282,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61593.39,61166.12,165.0,165.0,4.0,43.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.9931,-427.27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,264580.27,205758.54,144.0,144.0,3.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.7777,-58821.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40094.89,32657.11,283.0,283.0,7.0,34.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8145,-7437.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12201.72,16211.49,88.0,88.0,3.0,41.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.3286,4009.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,258306.97,190000.0,90.0,90.0,5.0,20.0,1.0,1.0,0.0,0.0,1.0,8467.97,0.0,0.0,1.0,0.0,0.7356,-68306.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0328,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100342.86,92237.02,36.0,36.0,8.0,48.0,1.0,1.0,0.0,0.0,1.0,12206.52,18.0,0.0,0.0,0.0,0.9192,-8105.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1216,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5914.99,5875.07,39.0,23.0,1.0,43.0,1.0,0.0,0.0,0.0,3.0,2513.06,23.0,1.0,0.0,0.0,0.9933,-39.92,16.0,0.6957,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4249,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34530.75,38583.91,259.0,259.0,1.0,2.0,1.0,1.0,0.0,1.0,5.0,2468.42,1.0,0.0,0.0,0.0,1.1174,4053.16,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0715,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,76920.96,55967.63,316.0,316.0,8.0,23.0,1.0,1.0,0.0,0.0,1.0,10217.1,14.0,0.0,0.0,0.0,0.7276,-20953.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1328,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12555.45,10637.26,381.0,381.0,6.0,52.0,1.0,1.0,0.0,0.0,1.0,1935.52,5.0,0.0,0.0,0.0,0.8472,-1918.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1542,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,27051.3,21115.56,154.0,126.0,1.0,13.0,1.0,1.0,0.0,3.0,3.0,693.19,12.0,0.0,0.0,1.0,0.7806,-5935.74,28.0,0.2222,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0256,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13350.92,11167.63,185.0,185.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.8365,-2183.29,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12232.23,11540.52,135.0,130.0,3.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.9435,-691.71,5.0,0.0385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,120248.16,112473.62,411.0,411.0,8.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.9353,-7774.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12405.73,9499.04,200.0,200.0,5.0,50.0,1.0,1.0,0.0,0.0,2.0,547.82,14.0,0.0,0.0,0.0,0.7657,-2906.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0442,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3913.28,5049.8,335.0,290.0,1.0,14.0,1.0,1.0,0.0,2.0,5.0,1666.01,10.0,0.0,0.0,0.0,1.2904,1136.52,45.0,0.1552,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4257,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23891.34,18701.39,410.0,410.0,5.0,26.0,1.0,1.0,0.0,0.0,1.0,3842.81,5.0,0.0,0.0,0.0,0.7828,-5189.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1608,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39689.9,29000.0,263.0,263.0,3.0,60.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,0.7307,-10689.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29475.07,28150.24,256.0,256.0,6.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.9551,-1324.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
